path	doc_type	category	axis	status	title
cloud/cloud-iac/IP-journey-j93-in-dpdpa-rbi-overlay.md	spec	reference	spec/contract	current	IP-journey-j93: India DPDPA / RBI financial infrastructure overlay
cloud/cloud-iac/IP-journey-j94-sox404-public-company-controls.md	spec	reference	spec/contract	current	IP-journey-j94: SOX 404 infrastructure change-control evidence
cloud/cloud-iac/IP-journey-j95-iso27001-soc2-annual-audit.md	spec	reference	spec/contract	current	IP-journey-j95: ISO 27001 / SOC 2 annual cloud-iac audit packet
cloud/cloud-iac/IP-journey-j96-ksa-uae-mena-onboarding.md	spec	reference	spec/contract	current	IP-journey-j96: KSA/UAE MENA tenant onboarding infrastructure
cloud/cloud-iac/IP-journey-j97-sg-pdpa-mas-tenant.md	spec	reference	spec/contract	current	IP-journey-j97: Singapore PDPA / MAS infrastructure tenant
cloud/cloud-iac/IP-journey-j98-au-privacy-apra-cps234.md	spec	reference	spec/contract	current	IP-journey-j98: AU Privacy / APRA CPS 234 infrastructure tenant
cloud/cloud-iac/IP-journey-j99-multi-pack-conflict-resolution.md	spec	reference	spec/contract	current	IP-journey-j99: Multi-pack infrastructure conflict resolution
cloud/cloud-iac/IPs/IP-ADR-0339-Shared-IaC-Modules.md	spec	reference	spec/contract	current	IP-ADR-0339-Shared-IaC-Modules: Cloud IaC Shared OpenTofu Module Adoption
cloud/cloud-iac/IPs/IP-WAVE-15-ZD-sharding-automation.md	spec	reference	spec/contract	current	IP-WAVE-15-ZD-sharding-automation: Cloud Iac Sharding Automation Stance
cloud/cloud-iac/PHASE-01-META-IAC-PIPELINE-SUBSTRATE.md	spec	reference	spec/contract	current	P01-meta-iac-pipeline-substrate: Land the IaC pipeline end-to-end
cloud/cloud-iac/PRD.md	product-prd	explanation	product	current	PRD-cloud-iac: Meta-IaC Pipeline Substrate (Helm + Terraform/OpenTofu + Kustomize + GitOps)
cloud/cloud-iac/README.md	readme	explanation	index/meta	current	cloud-iac
cloud/cloud-iac/REMEDIATION-NOTES-2026-05-21-tier-scrub.md	research	explanation	research	likely-stale	Wave 15J tier scrub remediation notes
cloud/cloud-iac/REMEDIATION-NOTES-2026-05-21.md	research	explanation	research	likely-stale	<!-- WAVE 15J-BATCH-2 SCRUB REPORT
cloud/cloud-iac/backfill-replay.md	reference	reference	cloud-substrate	current	Backfill + Replay Contract (cloud-iac µservice)
cloud/cloud-iac/benchmarks/cloud-iac-vs-terraform-cloud-vs-pulumi-cloud-vs-spacelift-vs-env0.md	reference	reference	product	current	`cloud-iac` µservice — Benchmark vs Terraform Cloud, Pulumi Cloud, Spacelift, env0
cloud/cloud-iac/capabilities/capability-catalog.md	reference	reference	cloud-substrate	current	Capability Catalog: cloud-iac
cloud/cloud-iac/capacity-model.md	reference	reference	cloud-substrate	current	Capacity Sizing Model (cloud-iac µservice)
cloud/cloud-iac/competitor-parity-matrix.md	reference	reference	product	current	Competitor Parity Matrix (cloud-iac µservice)
cloud/cloud-iac/compliance.md	governance	explanation	governance/compliance	current	Compliance Control-to-Framework Mapping (cloud-iac µservice)
cloud/cloud-iac/cost-budget.md	reference	reference	cloud-substrate	current	Cost Budget + FinOps Posture (cloud-iac µservice)
cloud/cloud-iac/cross-microservice-handoffs.md	reference	reference	cloud-substrate	current	Cloud IaC Cross-Microservice Handoff Matrix
cloud/cloud-iac/decisions/ADR-CIAC-001-terraform-module-versioning-with-multi-tenant-input-substitution.md	adr	explanation	decision/ADR	current	ADR-CIAC-001: Terraform Module Versioning with Multi Tenant Input Substitution
cloud/cloud-iac/dpia.md	governance	explanation	governance/compliance	current	Data Protection Impact Assessment: cloud-iac µservice
cloud/cloud-iac/dpia/dpia.md	governance	explanation	governance/compliance	duplicate	Data Protection Impact Assessment: cloud-iac
cloud/cloud-iac/failure-modes.md	reference	reference	cloud-substrate	current	Failure-Mode Catalog (cloud-iac µservice)
cloud/cloud-iac/faqs/infrastructure-engineer-faq.md	guide	how-to	product	current	`cloud-iac` µservice — Infrastructure Engineer FAQ
cloud/cloud-iac/implementation-plans/IP-seaweedfs-cluster-bootstrap.md	spec	reference	spec/contract	current	IP — SeaweedFS cluster bootstrap
cloud/cloud-iac/implementation-plans/IP-seaweedfs-signed-url-substrate.md	spec	reference	spec/contract	current	IP — SeaweedFS signed-URL substrate
cloud/cloud-iac/implementation-plans/IP-velero-pgbackrest-restic-bootstrap.md	spec	reference	spec/contract	current	IP — Backup substrate bootstrap (Velero + pgBackRest + Restic)
cloud/cloud-iac/incident-response.md	reference	reference	cloud-substrate	current	Incident Response Playbook (cloud-iac µservice)
cloud/cloud-iac/migration-playbooks/from-terraform-cloud-and-spacelift.md	runbook	how-to	operations/runbook	current	Migration playbook — Terraform Cloud or Spacelift → Oyatie `cloud-iac`
cloud/cloud-iac/migration-playbooks/wave-15-zd-adr-0346-0349-migration-playbook.md	runbook	how-to	operations/runbook	current	Migration Playbook - Wave 15-ZD ADR-0346..0349 doctrine for `cloud-iac`
cloud/cloud-iac/multi-region.md	reference	reference	cloud-substrate	current	Multi-Region Topology + BCDR (cloud-iac µservice)
cloud/cloud-iac/onboarding/infrastructure-engineer-first-week.md	guide	tutorial	operations/runbook	current	Infrastructure Engineer — First Week on `cloud-iac`
cloud/cloud-iac/policy/data-residency.md	governance	explanation	governance/compliance	current	Data Residency Contract (cloud-iac µservice)
cloud/cloud-iac/policy/iac-isolation.md	governance	explanation	governance/compliance	current	IaC Apply-Scope Isolation Specification (cloud-iac µservice)
cloud/cloud-iac/reference-implementations/multi-provider-plan-apply-rust-sdk.md	reference	how-to	cloud-substrate	current	Reference implementation — Multi-provider plan/apply with `oya-cloud-iac-sdk`
cloud/cloud-iac/runbooks/auto-rebalance.md	runbook	how-to	operations/runbook	current	Runbook: Cloud Iac Auto Rebalance
cloud/cloud-iac/runbooks/cold-merge.md	runbook	how-to	operations/runbook	current	Runbook: Cloud Iac Cold Merge
cloud/cloud-iac/runbooks/drift-remediation.md	runbook	how-to	operations/runbook	current	Runbook: Drift remediation
cloud/cloud-iac/runbooks/gitops-reconciler-restart.md	runbook	how-to	operations/runbook	current	Runbook: GitOps reconciler restart (ArgoCD / Flux)
cloud/cloud-iac/runbooks/hot-split.md	runbook	how-to	operations/runbook	current	Runbook: Cloud Iac Hot Split
cloud/cloud-iac/runbooks/registry-restore.md	runbook	how-to	operations/runbook	current	Runbook: Registry restore (iac-state-index Postgres)
cloud/cloud-iac/runbooks/restore-drill-quarterly.md	runbook	how-to	operations/runbook	current	Runbook — Quarterly restore drill
cloud/cloud-iac/runbooks/rollback-orchestration.md	runbook	how-to	operations/runbook	current	Rollback orchestration (cloud-iac state-revert)
cloud/cloud-iac/runbooks/seaweedfs-volume-failover.md	runbook	how-to	operations/runbook	current	Runbook — SeaweedFS volume server failover
cloud/cloud-iac/runbooks/state-lock-break.md	runbook	how-to	operations/runbook	current	Runbook: State-lock break (OpenTofu advisory lock)
cloud/cloud-iac/runbooks/stuck-apply-recovery.md	runbook	how-to	operations/runbook	current	Runbook: Stuck-apply recovery
cloud/cloud-iac/sdk-plan.md	reference	reference	cloud-substrate	current	SDK + Client-Bindings Plan (cloud-iac µservice)
cloud/cloud-iac/threat-model.md	reference	reference	governance/compliance	current	Threat Model: cloud-iac µservice
cloud/cloud-iac/threat-models/threat-model.md	reference	reference	governance/compliance	duplicate	STRIDE Threat Model: cloud-iac
cloud/cloud-iac/tofu/modules/cloud-account/README.md	readme	explanation	index/meta	current	`cloud-account` OpenTofu module
cloud/cloud-iac/tofu/modules/dns/README.md	readme	explanation	index/meta	current	`dns` OpenTofu module
cloud/cloud-iac/tofu/modules/k8s-namespace-bootstrap/README.md	readme	explanation	index/meta	current	`k8s-namespace-bootstrap` OpenTofu module
cloud/cloud-iac/tofu/modules/kms/README.md	readme	explanation	index/meta	current	`kms` OpenTofu module
cloud/cloud-iac/tofu/modules/secrets-bootstrap/README.md	readme	explanation	index/meta	current	`secrets-bootstrap` OpenTofu module
cloud/cloud-iac/tofu/modules/vpc/README.md	readme	explanation	index/meta	current	`vpc` OpenTofu module
cloud/cloud-iac/tutorials/plan-apply-and-drift-remediation.md	guide	tutorial	product	current	Tutorial — Plan, apply, and remediate drift on a multi-provider module
cloud/cloud-iam/ARCH.md	architecture	explanation	architecture	current	Architecture: Cloud IAM
cloud/cloud-iam/IPs/IP-ADR-0339-Shared-IaC-Modules.md	spec	reference	spec/contract	current	IP-ADR-0339-Shared-IaC-Modules: Cloud IAM Shared OpenTofu Module Adoption
cloud/cloud-iam/IPs/IP-WAVE-15-ZD-sharding-automation.md	spec	reference	spec/contract	current	IP-WAVE-15-ZD-sharding-automation: Cloud Iam Sharding Automation Stance
cloud/cloud-iam/PRD.md	product-prd	explanation	product	likely-stale	PRD-cloud-iam: Doctrine Propagation Surface
cloud/cloud-iam/README.md	readme	explanation	index/meta	current	cloud-iam
cloud/cloud-iam/REMEDIATION-NOTES-2026-05-21-tier-scrub.md	research	explanation	research	likely-stale	Wave 15J Tier Scrub Notes - cloud-iam
cloud/cloud-iam/REMEDIATION-NOTES-2026-05-21.md	research	explanation	research	likely-stale	<!-- WAVE 15J-BATCH-2 SCRUB REPORT
cloud/cloud-iam/benchmarks/cloud-iam-vs-aws-iam-vs-gcp-iam-vs-okta-vs-entra.md	reference	reference	product	current	`cloud-iam` µservice — Benchmark vs AWS IAM, GCP IAM, Okta Workforce, Microsoft Entra ID
cloud/cloud-iam/capabilities/capability-catalog.md	reference	reference	cloud-substrate	current	Capability Catalog: cloud-iam
cloud/cloud-iam/design-spec-maturity/failure-modes-cost-finops-tenant-isolation-operational-boundaries.md	reference	reference	cloud-substrate	current	Cloud IAM design/spec maturity boundary pack
cloud/cloud-iam/dpia/dpia.md	governance	explanation	governance/compliance	current	Data Protection Impact Assessment: cloud-iam
cloud/cloud-iam/faqs/iam-engineer-faq.md	guide	how-to	product	current	`cloud-iam` µservice — IAM Engineer FAQ
cloud/cloud-iam/feature-parity-matrix-2026-05-20.md	reference	reference	product	likely-stale	cloud-iam feature parity matrix - 2026-05-20
cloud/cloud-iam/migration-playbooks/from-okta-and-aws-iam.md	runbook	how-to	operations/runbook	current	Migration playbook — Okta Workforce + AWS IAM → Oyatie `cloud-iam`
cloud/cloud-iam/migration-playbooks/wave-15-zd-adr-0346-0349-migration-playbook.md	runbook	how-to	operations/runbook	current	Migration Playbook - Wave 15-ZD ADR-0346..0349 doctrine for `cloud-iam`
cloud/cloud-iam/onboarding/iam-engineer-first-week.md	guide	tutorial	operations/runbook	current	IAM Engineer — First Week on `cloud-iam`
cloud/cloud-iam/performance-benchmark-numbers-2026-05-20.md	reference	reference	cloud-substrate	likely-stale	cloud-iam performance benchmark numbers - 2026-05-20
cloud/cloud-iam/reference-implementations/issue-scoped-token-rust-sdk.md	reference	how-to	cloud-substrate	current	Reference implementation — Issue + introspect a scoped token with `oya-cloud-iam-sdk`
cloud/cloud-iam/runbooks/auto-rebalance.md	runbook	how-to	operations/runbook	current	Runbook: Cloud Iam Auto Rebalance
cloud/cloud-iam/runbooks/cold-merge.md	runbook	how-to	operations/runbook	current	Runbook: Cloud Iam Cold Merge
cloud/cloud-iam/runbooks/cross-cloud-permission-translation-failure.md	runbook	how-to	operations/runbook	current	Runbook: Cross Cloud Permission Translation Failure
cloud/cloud-iam/runbooks/federated-identity-provider-stall.md	runbook	how-to	operations/runbook	current	Runbook: Federated Identity Provider Stall
cloud/cloud-iam/runbooks/hot-split.md	runbook	how-to	operations/runbook	current	Runbook: Cloud Iam Hot Split
cloud/cloud-iam/runbooks/identity-plane-failover.md	runbook	how-to	operations/runbook	current	cloud-iam DR Failover Runbook
cloud/cloud-iam/runbooks/just-in-time-elevation-misuse.md	runbook	how-to	operations/runbook	current	Runbook: Just In Time Elevation Misuse
cloud/cloud-iam/threat-models/threat-model.md	reference	reference	governance/compliance	current	STRIDE Threat Model: cloud-iam
cloud/cloud-iam/tutorials/federate-okta-saml-and-issue-scoped-token.md	guide	tutorial	product	current	Tutorial — Federate Okta SAML, write a Cedar policy, issue a scoped token
cloud/cloud-intelligence/IP-001-cloud-intelligence-design.md	spec	reference	spec/contract	current	IP-001 — Cloud Intelligence Production Design
cloud/cloud-intelligence/PRD.md	product-prd	explanation	product	current	Cloud Intelligence service — Product Requirements Document
cloud/cloud-intelligence/README.md	readme	explanation	index/meta	current	cloud-intelligence — agent-dispatch gateway
cloud/cloud-intelligence/SETUP-RUNBOOK.md	runbook	how-to	operations/runbook	current	SETUP-RUNBOOK — cloud-intelligence live deployment
cloud/cloud-intelligence/design/audit-evidence-emission.md	reference	reference	cloud-substrate	current	Cloud Intelligence service — Audit Evidence Emission
cloud/cloud-intelligence/design/cost-finops.md	reference	reference	cloud-substrate	current	Cloud Intelligence service — Cost / FinOps
cloud/cloud-intelligence/design/data-residency.md	governance	explanation	governance/compliance	current	Cloud Intelligence service — Data Residency
cloud/cloud-intelligence/design/failure-modes.md	reference	reference	cloud-substrate	current	Cloud Intelligence service — Failure Modes (the failure ladder + FMEA)
cloud/cloud-intelligence/design/hyperscaler-best-practice-brief.md	reference	reference	cloud-substrate	current	Cloud Intelligence — Hyperscaler Best-Practice Research Brief (2025–2026)
cloud/cloud-intelligence/design/operational-boundaries.md	reference	reference	cloud-substrate	current	Cloud Intelligence service — Operational Boundaries
cloud/cloud-intelligence/design/tenant-isolation.md	governance	explanation	governance/compliance	current	Cloud Intelligence service — Tenant Isolation
cloud/cloud-intelligence/design/threat-model.md	reference	reference	governance/compliance	current	Cloud Intelligence service — Threat Model
cloud/cloud-intelligence/runbooks/backfill-replay.md	runbook	how-to	operations/runbook	current	Backfill / Replay Runbook
cloud/cloud-intelligence/runbooks/enroll-first-subscription.md	runbook	how-to	operations/runbook	current	Enroll first Anthropic OAuth subscription
cloud/cloud-intelligence/runbooks/key-exhaustion.md	runbook	how-to	operations/runbook	current	Runbook — Key Pool Exhaustion
cloud/cloud-intelligence/runbooks/provider-outage.md	runbook	how-to	operations/runbook	current	Runbook — Upstream Provider Outage
cloud/cloud-k8s/ARCH.md	architecture	explanation	architecture	duplicate	Architecture: Cloud K8S
cloud/cloud-k8s/ARCHITECTURE.md	architecture	explanation	architecture	current	cloud-k8s
cloud/cloud-k8s/IP-001-layer-a-iac-kubeadm-containerd-istio-envoy.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-k8s/IP-002-onprem-k8s-stack-standard.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-k8s/IP-003-cluster-bootstrap-kernel.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-k8s/IP-004-cluster-bootstrap-domain.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-k8s/IP-005-cluster-bootstrap-usecase.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-k8s/IP-006-cluster-bootstrap-adapter-kubeadm.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-k8s/IP-007-node-lifecycle-kernel-usecase.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-k8s/IP-008-network-policy-kernel-usecase.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-k8s/IP-009-service-mesh-control-plane-istio.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-k8s/IP-010-ingress-controller-envoy.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-k8s/IP-011-csi-storage-driver-per-backend.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-k8s/IP-012-kubernetes-api-proxy.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-k8s/IP-013-cluster-bootstrap-rest-worker-sdk-app.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-k8s/IP-014-branch-protection-and-hyperscaler-gate.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-k8s/IP-015-observability-slo-and-authority-cohesion.md	spec	reference	spec/contract	current	<!-- Canonical-base: specs/ip/canonical-frontmatter-schema.json + docs/templates/ip-boilerplate-fragments.md (SWEEP-I Sl
cloud/cloud-k8s/IP-CLUSTERAPI-001-clusterclass-templates.md	spec	reference	spec/contract	current	IP-CLUSTERAPI-001 — Cluster API ClusterClass templates
cloud/cloud-k8s/IP-CLUSTERAPI-002-cluster-lifecycle-orchestration.md	spec	reference	spec/contract	current	IP-CLUSTERAPI-002 — Cluster lifecycle orchestration
cloud/cloud-k8s/IP-CLUSTERAPI-003-cluster-promotion-pipeline.md	spec	reference	spec/contract	current	IP-CLUSTERAPI-003 — Cluster promotion pipeline
cloud/cloud-k8s/IP-journey-j100-pack-rollout-first-action.md	spec	reference	spec/contract	current	IP - cloud-k8s role in j100 Pack rollout from tenant onboarding to first action
cloud/cloud-k8s/IP-journey-j81-workload-runtime.md	spec	reference	spec/contract	current	IP-journey-j81-workload-runtime - cloud-k8s
cloud/cloud-k8s/IP-journey-j87-workload-runtime.md	spec	reference	spec/contract	current	IP-journey-j87-workload-runtime - cloud-k8s
cloud/cloud-k8s/IP-journey-j91-us-msb-mtl-overlay.md	spec	reference	spec/contract	current	IP - cloud-k8s role in j91 US state money transmitter licensing for Yejin
cloud/cloud-k8s/IP-journey-j92-br-lgpd-us-parent-dsar.md	spec	reference	spec/contract	current	IP - cloud-k8s role in j92 BR LGPD DSAR with US parent overlap for Tomas
cloud/cloud-k8s/IP-journey-j93-in-dpdpa-rbi-overlay.md	spec	reference	spec/contract	current	IP - cloud-k8s role in j93 India DPDPA and RBI financial overlay for Aiyana
cloud/cloud-k8s/IP-journey-j94-sox404-public-company-controls.md	spec	reference	spec/contract	current	IP - cloud-k8s role in j94 SOX 404 public-company controls for Marcus
cloud/cloud-k8s/IP-journey-j95-iso27001-soc2-annual-audit.md	spec	reference	spec/contract	current	IP - cloud-k8s role in j95 Combined ISO 27001, ISO 22301, and SOC 2 annual audit for Marcus
cloud/cloud-k8s/IP-journey-j96-ksa-uae-mena-onboarding.md	spec	reference	spec/contract	current	IP - cloud-k8s role in j96 KSA and UAE MENA tenant onboarding
cloud/cloud-k8s/IP-journey-j97-sg-pdpa-mas-tenant.md	spec	reference	spec/contract	current	IP - cloud-k8s role in j97 Singapore PDPA and MAS tenant onboarding
cloud/cloud-k8s/IP-journey-j98-au-privacy-apra-cps234.md	spec	reference	spec/contract	current	IP - cloud-k8s role in j98 Australian Privacy Act and APRA CPS 234 tenant onboarding
cloud/cloud-k8s/IP-journey-j99-multi-pack-conflict-resolution.md	spec	reference	spec/contract	current	IP - cloud-k8s role in j99 Cross-jurisdiction multi-pack conflict resolution
cloud/cloud-k8s/IPs/IP-ADR-0339-Shared-IaC-Modules.md	spec	reference	spec/contract	current	IP-ADR-0339-Shared-IaC-Modules: Cloud K8s Shared OpenTofu Module Adoption
cloud/cloud-k8s/IPs/IP-WAVE-15-ZD-sharding-automation.md	spec	reference	spec/contract	current	IP-WAVE-15-ZD-sharding-automation: Cloud K8s Sharding Automation Stance
cloud/cloud-k8s/PHASE-01-ONPREM-K8S-SUBSTRATE.md	spec	reference	spec/contract	current	P01-onprem-k8s-substrate: Land the on-prem Kubernetes cluster substrate
cloud/cloud-k8s/PRD.md	product-prd	explanation	product	current	PRD-cloud-k8s: On-prem Kubernetes Cluster Substrate
cloud/cloud-k8s/README.md	readme	explanation	index/meta	current	cloud-k8s
cloud/cloud-k8s/REMEDIATION-NOTES-2026-05-21-tier-scrub.md	research	explanation	research	likely-stale	Wave 15J-batch-4 tier scrub remediation notes: cloud-k8s
cloud/cloud-k8s/REMEDIATION-NOTES-2026-05-21.md	research	explanation	research	likely-stale	Wave 15-Valkey migration (2026-05-21)
cloud/cloud-k8s/backfill-replay.md	reference	reference	cloud-substrate	current	Backfill + Replay Contract (cloud-k8s µservice)
cloud/cloud-k8s/benchmarks/kubeadm-vs-managed-vs-rancher.md	reference	reference	product	current	Benchmarks — oyatie cloud-k8s vs managed-K8s vs Rancher RKE2 vs OpenShift
cloud/cloud-k8s/capabilities/capability-catalog.md	reference	reference	cloud-substrate	current	Capability Catalog: cloud-k8s
cloud/cloud-k8s/capacity-model.md	reference	reference	cloud-substrate	current	Capacity Sizing Model (cloud-k8s µservice)
cloud/cloud-k8s/coherence-audit-2026-05-20.md	research	explanation	research	likely-stale	cloud-k8s — Wave-4 Rolling Ownership-Coherence Audit (2026-05-21)
cloud/cloud-k8s/competitor-parity-matrix.md	reference	reference	product	current	Competitor Parity Matrix (cloud-k8s µservice)
cloud/cloud-k8s/compliance.md	governance	explanation	governance/compliance	current	Compliance Control-to-Framework Mapping (cloud-k8s µservice)
cloud/cloud-k8s/cost-budget.md	reference	reference	cloud-substrate	current	Cost Budget + FinOps Posture (cloud-k8s µservice)
cloud/cloud-k8s/decisions/ADR-CK-001-cilium-cni-selection.md	adr	explanation	decision/ADR	current	ADR-CK-001 — CNI selection: Cilium 1.18 over Calico / Canal / Flannel / Antrea
cloud/cloud-k8s/dpia.md	governance	explanation	governance/compliance	current	Data Protection Impact Assessment: cloud-k8s µservice
cloud/cloud-k8s/dpia/dpia.md	governance	explanation	governance/compliance	duplicate	Data Protection Impact Assessment: cloud-k8s
cloud/cloud-k8s/failure-modes.md	reference	reference	cloud-substrate	current	Failure-Mode Catalog (cloud-k8s µservice)
cloud/cloud-k8s/faqs/sre-faq.md	guide	how-to	product	current	SRE FAQ — cloud-k8s
cloud/cloud-k8s/feature-parity-matrix-2026-05-20.md	reference	reference	product	likely-stale	cloud-k8s — Feature Parity Matrix vs Top-3 Counterparts (2026-05-21)
cloud/cloud-k8s/implementation-plans/IP-karpenter-bootstrap.md	spec	reference	spec/contract	current	IP — Karpenter bootstrap (4 NodePools per workload class)
cloud/cloud-k8s/incident-response.md	reference	reference	cloud-substrate	current	Incident Response Playbook (cloud-k8s µservice)
cloud/cloud-k8s/migration-playbooks/from-rancher-rke2.md	runbook	how-to	operations/runbook	current	Migration playbook — Rancher RKE2 → oyatie cloud-k8s
cloud/cloud-k8s/migration-playbooks/wave-15-zd-adr-0346-0349-migration-playbook.md	runbook	how-to	operations/runbook	current	Migration Playbook - Wave 15-ZD ADR-0346..0349 doctrine for `cloud-k8s`
cloud/cloud-k8s/multi-region.md	reference	reference	cloud-substrate	current	Multi-Region Topology + BCDR (cloud-k8s µservice)
cloud/cloud-k8s/onboarding/sre-first-week.md	guide	tutorial	operations/runbook	current	SRE onboarding — first 5 working days
cloud/cloud-k8s/performance-benchmark-numbers-2026-05-20.md	reference	reference	cloud-substrate	likely-stale	cloud-k8s — Performance Benchmark Numbers vs Industry Leader Target (2026-05-21)
cloud/cloud-k8s/policy/cluster-isolation.md	governance	explanation	governance/compliance	current	Cluster Isolation Specification (cloud-k8s µservice)
cloud/cloud-k8s/policy/data-residency.md	governance	explanation	governance/compliance	current	Data Residency Contract (cloud-k8s µservice)
cloud/cloud-k8s/reference-implementations/bootstrap-cluster-rust-sdk.md	reference	how-to	cloud-substrate	current	Reference implementation — Bootstrap a regulated cluster + NetworkPolicy + event stream via `oya-cloud-k8s-cluster-boots
cloud/cloud-k8s/runbooks/auto-rebalance.md	runbook	how-to	operations/runbook	current	Runbook: Cloud K8S Auto Rebalance
cloud/cloud-k8s/runbooks/cold-merge.md	runbook	how-to	operations/runbook	current	Runbook: Cloud K8S Cold Merge
cloud/cloud-k8s/runbooks/control-plane-restore.md	runbook	how-to	operations/runbook	current	Runbook: Control-plane restore
cloud/cloud-k8s/runbooks/csi-rebuild.md	runbook	how-to	operations/runbook	current	Runbook: CSI driver rebuild
cloud/cloud-k8s/runbooks/envoy-sni-debug.md	runbook	how-to	operations/runbook	current	Runbook: Envoy SNI / TLS debug
cloud/cloud-k8s/runbooks/etcd-quorum-recovery.md	runbook	how-to	operations/runbook	current	Runbook: etcd quorum recovery
cloud/cloud-k8s/runbooks/hot-split.md	runbook	how-to	operations/runbook	current	Runbook: Cloud K8S Hot Split
cloud/cloud-k8s/runbooks/ingress-ddos-throttle.md	runbook	how-to	operations/runbook	current	Runbook: Ingress DDoS throttle
cloud/cloud-k8s/runbooks/istio-mtls-rotation.md	runbook	how-to	operations/runbook	current	Runbook: Istio mTLS rotation + istiod recovery
cloud/cloud-k8s/runbooks/karpenter-scale-up-stall.md	runbook	how-to	operations/runbook	current	Runbook — Karpenter scale-up stall
cloud/cloud-k8s/runbooks/kubeadm-upgrade.md	runbook	how-to	operations/runbook	current	Runbook: kubeadm minor-version upgrade
cloud/cloud-k8s/runbooks/node-cordon-and-drain.md	runbook	how-to	operations/runbook	current	Runbook: Node cordon + drain
cloud/cloud-k8s/sdk-plan.md	reference	reference	cloud-substrate	current	SDK + Client-Bindings Plan (cloud-k8s µservice)
cloud/cloud-k8s/threat-model.md	reference	reference	governance/compliance	current	Threat Model: cloud-k8s µservice
cloud/cloud-k8s/threat-models/threat-model.md	reference	reference	governance/compliance	duplicate	STRIDE Threat Model: cloud-k8s
cloud/cloud-k8s/tutorials/bootstrap-bronze-cluster.md	guide	tutorial	product	current	Tutorial — Bootstrap a demo_trial tenant_class cluster end-to-end
cloud/cloud-kms/ARCH.md	architecture	explanation	architecture	current	Architecture: Cloud KMS
cloud/cloud-kms/IPs/IP-ADR-0339-Shared-IaC-Modules.md	spec	reference	spec/contract	current	IP-ADR-0339-Shared-IaC-Modules: Cloud KMS Shared OpenTofu Module Adoption
cloud/cloud-kms/IPs/IP-WAVE-15-ZD-sharding-automation.md	spec	reference	spec/contract	current	IP-WAVE-15-ZD-sharding-automation: Cloud Kms Sharding Automation Stance
cloud/cloud-kms/PRD.md	product-prd	explanation	product	likely-stale	PRD-cloud-kms: Doctrine Propagation Surface
cloud/cloud-kms/README.md	readme	explanation	index/meta	current	cloud-kms
cloud/cloud-kms/REMEDIATION-NOTES-2026-05-21-tier-scrub.md	research	explanation	research	likely-stale	cloud-kms tier scrub remediation notes
cloud/cloud-kms/REMEDIATION-NOTES-2026-05-21.md	research	explanation	research	likely-stale	Wave 15-Valkey migration (2026-05-21)
cloud/cloud-kms/benchmarks/cloud-kms-vs-aws-kms-vs-azure-key-vault-vs-vault-enterprise.md	reference	reference	product	current	`cloud-kms` µservice — Benchmark vs AWS KMS, GCP Cloud KMS, Azure Key Vault, HashiCorp Vault Enterprise
