path	doc_type	category	axis	status	title
/Users/jasonlee/Developer/source/docs/runbooks/cell-isolation-breach.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Cell Isolation Breach
/Users/jasonlee/Developer/source/docs/runbooks/cell-isolation-evidence-quarterly.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Cell Isolation Evidence Quarterly
/Users/jasonlee/Developer/source/docs/runbooks/cell-provision.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Cell Provision
/Users/jasonlee/Developer/source/docs/runbooks/cell-tier-promotion.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Cell Tier Promotion
/Users/jasonlee/Developer/source/docs/runbooks/claim-ceiling-bypass-expiry.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Claim Ceiling Bypass Expiry
/Users/jasonlee/Developer/source/docs/runbooks/clinical-audit-replay.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Clinical Audit Replay
/Users/jasonlee/Developer/source/docs/runbooks/cloud/billing-event-stream-stuck.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Cloud Billing Event Stream Stuck
/Users/jasonlee/Developer/source/docs/runbooks/cloud/cell-isolation-breach.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Cell-Isolation Breach
/Users/jasonlee/Developer/source/docs/runbooks/cloud/dcops-cooling-failure.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Datacenter Cooling Failure (post W-DC-Operations)
/Users/jasonlee/Developer/source/docs/runbooks/cloud/dcops-power-event.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Datacenter Power Event (post W-DC-Operations)
/Users/jasonlee/Developer/source/docs/runbooks/cloud/iam-key-rotation.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Cloud IAM Key Rotation
/Users/jasonlee/Developer/source/docs/runbooks/cloud/kms-emergency-rotation.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — KMS Emergency Rotation
/Users/jasonlee/Developer/source/docs/runbooks/cloud/region-failover.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Cloud Region Failover
/Users/jasonlee/Developer/source/docs/runbooks/cold-chain-breach-alert.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Cold Chain Breach Alert
/Users/jasonlee/Developer/source/docs/runbooks/compliance-pack-emergency-suspension.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Compliance Pack Emergency Suspension
/Users/jasonlee/Developer/source/docs/runbooks/compliance-pack-revocation.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Compliance Pack Emergency Revocation
/Users/jasonlee/Developer/source/docs/runbooks/consent-withdrawal-cascade.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Consent Withdrawal Cascade
/Users/jasonlee/Developer/source/docs/runbooks/contract-breaking-change.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Contract Breaking Change
/Users/jasonlee/Developer/source/docs/runbooks/contract-introduction.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Contract Introduction
/Users/jasonlee/Developer/source/docs/runbooks/cost-anomaly-response.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Cost Anomaly Response
/Users/jasonlee/Developer/source/docs/runbooks/crawler-politeness-incident.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Crawler Politeness Incident
/Users/jasonlee/Developer/source/docs/runbooks/cross-axis-contradiction-audit.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Cross Axis Contradiction Audit
/Users/jasonlee/Developer/source/docs/runbooks/cross-axis/audit-chain-integrity-failure.md	runbook	how-to	operations/runbook	current	Oyatie Runbook — Audit-Chain Integrity Failure
/Users/jasonlee/Developer/source/docs/runbooks/cross-axis/cohesion-fitness-violation.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Cohesion Fitness Violation
/Users/jasonlee/Developer/source/docs/runbooks/cross-axis/cross-tenant-access-detected.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Cross-Tenant Access Detected
/Users/jasonlee/Developer/source/docs/runbooks/cross-axis/data-class-violation-detected.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Data-Class Violation Detected
/Users/jasonlee/Developer/source/docs/runbooks/cross-axis/dsr-cascade-stuck.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — DSR Cascade Stuck
/Users/jasonlee/Developer/source/docs/runbooks/cross-axis/foundation-bypass-expired.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Foundation Bypass Expired
/Users/jasonlee/Developer/source/docs/runbooks/cross-axis/regional-pack-regulator-update.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Regional Pack Regulator Update
/Users/jasonlee/Developer/source/docs/runbooks/cross-doc-impact-analysis.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Cross Doc Impact Analysis
/Users/jasonlee/Developer/source/docs/runbooks/cross-pack-tenant-residency.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Cross Pack Tenant Residency
/Users/jasonlee/Developer/source/docs/runbooks/cross-plane-call-introduction.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Cross Plane Call Introduction
/Users/jasonlee/Developer/source/docs/runbooks/cve-critical-patch.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Cve Critical Patch
/Users/jasonlee/Developer/source/docs/runbooks/data-class-transition-approval.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Data Class Transition Approval
/Users/jasonlee/Developer/source/docs/runbooks/demo-environment-reset.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Demo Environment Reset
/Users/jasonlee/Developer/source/docs/runbooks/dep-replacement-execution.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Dep Replacement Execution
/Users/jasonlee/Developer/source/docs/runbooks/design-partner-feedback-session.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Design Partner Feedback Session
/Users/jasonlee/Developer/source/docs/runbooks/design-partner-onboarding.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Design Partner Onboarding
/Users/jasonlee/Developer/source/docs/runbooks/doc-update-pr.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Doc Update Pr
/Users/jasonlee/Developer/source/docs/runbooks/dr-drill-playbook.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Dr Drill Playbook
/Users/jasonlee/Developer/source/docs/runbooks/dsr-cascade-orchestration.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Dsr Cascade Orchestration
/Users/jasonlee/Developer/source/docs/runbooks/dsr-cascade-proof-of-erasure.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Dsr Cascade Proof Of Erasure
/Users/jasonlee/Developer/source/docs/runbooks/dsr-cascade-with-evidence.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Dsr Cascade With Evidence
/Users/jasonlee/Developer/source/docs/runbooks/dsr-compliance-report.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Dsr Compliance Report
/Users/jasonlee/Developer/source/docs/runbooks/employee-dsr-cascade.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Employee Dsr Cascade
/Users/jasonlee/Developer/source/docs/runbooks/error-budget-exhaustion.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Error Budget Exhaustion
/Users/jasonlee/Developer/source/docs/runbooks/esign-failure.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Esign Failure
/Users/jasonlee/Developer/source/docs/runbooks/evidence-pack-generation.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Evidence Pack Generation
/Users/jasonlee/Developer/source/docs/runbooks/external-dep-onboarding.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — External Dep Onboarding
/Users/jasonlee/Developer/source/docs/runbooks/fhir-resource-dsr.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Fhir Resource Dsr
/Users/jasonlee/Developer/source/docs/runbooks/finops-monthly-close.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Finops Monthly Close
/Users/jasonlee/Developer/source/docs/runbooks/fintech-payment-failure.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Fintech Payment Failure
/Users/jasonlee/Developer/source/docs/runbooks/flat-crates-move-pr.md	runbook	how-to	operations/runbook	current	Oyatie Runbook — Flat Crates Move PR
/Users/jasonlee/Developer/source/docs/runbooks/forbidden-license-rollback.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Forbidden License Rollback
/Users/jasonlee/Developer/source/docs/runbooks/forgejo-agent-board-workflow.md	runbook	how-to	operations/runbook	misplaced	Oyatie Runbook — GitHub Agent-Board Operating Workflow
/Users/jasonlee/Developer/source/docs/runbooks/forgejo-board-verification-checklist.md	runbook	how-to	operations/runbook	misplaced	Oyatie Runbook — GitHub Board Verification Checklist
/Users/jasonlee/Developer/source/docs/runbooks/forgejo-board-webhook-projection.md	runbook	how-to	operations/runbook	misplaced	Runbook: GitHub Board Webhook Projection
/Users/jasonlee/Developer/source/docs/runbooks/forgejo-claim-ref-cas.md	runbook	how-to	operations/runbook	misplaced	Oyatie Runbook — GitHub Claim-Ref CAS Contract
/Users/jasonlee/Developer/source/docs/runbooks/foundry-agent-daemon.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Foundry Agent Daemon
/Users/jasonlee/Developer/source/docs/runbooks/foundry-autonomy-break-glass.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Foundry Autonomy Break Glass
/Users/jasonlee/Developer/source/docs/runbooks/foundry-autonomy-policy-rollback.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Foundry Autonomy Policy Rollback
/Users/jasonlee/Developer/source/docs/runbooks/foundry-bypass-expiry-monitor.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Foundry Bypass Expiry Monitor
/Users/jasonlee/Developer/source/docs/runbooks/foundry-capability-publish.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Foundry Capability Publish
/Users/jasonlee/Developer/source/docs/runbooks/foundry-fitness-rollback.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Foundry Fitness Rollback
/Users/jasonlee/Developer/source/docs/runbooks/foundry-mcp-gateway-incident.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Foundry Mcp Gateway Incident
/Users/jasonlee/Developer/source/docs/runbooks/foundry-model-cutover.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Foundry Model Cutover
/Users/jasonlee/Developer/source/docs/runbooks/foundry-model-lora-adapter-rollback.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Foundry Model Lora Adapter Rollback
/Users/jasonlee/Developer/source/docs/runbooks/foundry-model-training-incident.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Foundry Model Training Incident
/Users/jasonlee/Developer/source/docs/runbooks/foundry-platform-incident.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Foundry Platform Incident
/Users/jasonlee/Developer/source/docs/runbooks/foundry-robotics-anti-scope-review.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Foundry Robotics Anti Scope Review
/Users/jasonlee/Developer/source/docs/runbooks/foundry-robotics-safe-stop.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Foundry Robotics Safe Stop
/Users/jasonlee/Developer/source/docs/runbooks/foundry-sandbox-escape.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Foundry Sandbox Escape
/Users/jasonlee/Developer/source/docs/runbooks/foundry-sandbox-warm-pool.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Foundry Sandbox Warm Pool
/Users/jasonlee/Developer/source/docs/runbooks/foundry-vision-lawful-basis-incident.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Foundry Vision Lawful Basis Incident
/Users/jasonlee/Developer/source/docs/runbooks/foundry/autonomy-ceiling-breach-attempt.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Autonomy Ceiling Breach Attempt
/Users/jasonlee/Developer/source/docs/runbooks/foundry/capability-eval-regression.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Capability Eval Regression
/Users/jasonlee/Developer/source/docs/runbooks/foundry/cost-ceiling-exceeded.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Cost Ceiling Exceeded
/Users/jasonlee/Developer/source/docs/runbooks/foundry/prompt-injection-fired.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Prompt Injection Fired
/Users/jasonlee/Developer/source/docs/runbooks/foundry/provider-quota-exhausted.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Foundry Provider Quota Exhausted
/Users/jasonlee/Developer/source/docs/runbooks/foundry/sandbox-escape-detected.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Foundry Sandbox Escape Detected
/Users/jasonlee/Developer/source/docs/runbooks/foundry/subscription-token-expired.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Subscription Token Expired (Provider Subscription Auth)
/Users/jasonlee/Developer/source/docs/runbooks/foundry/supervisor/lifecycle.md	runbook	how-to	operations/runbook	likely-stale	RB-SUPERVISOR-001: Foundry Supervisor Lifecycle Management
/Users/jasonlee/Developer/source/docs/runbooks/gl-reconciliation.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Gl Reconciliation
/Users/jasonlee/Developer/source/docs/runbooks/glossary-amendment-pr.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Glossary Amendment Pr
/Users/jasonlee/Developer/source/docs/runbooks/healthcare-break-glass.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Healthcare Break Glass
/Users/jasonlee/Developer/source/docs/runbooks/iam-key-rotation.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Iam Key Rotation
/Users/jasonlee/Developer/source/docs/runbooks/identity-provider-federation.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Identity Provider Federation
/Users/jasonlee/Developer/source/docs/runbooks/in-house-replacement-trigger.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — In House Replacement Trigger
/Users/jasonlee/Developer/source/docs/runbooks/industrial-ot-write-emergency-stop.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Industrial Ot Write Emergency Stop
/Users/jasonlee/Developer/source/docs/runbooks/kafka-topic-provisioning.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Kafka Topic Provisioning
/Users/jasonlee/Developer/source/docs/runbooks/kcmvp-hsm-incident.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Kcmvp Hsm Incident
/Users/jasonlee/Developer/source/docs/runbooks/kyc-review-queue.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Kyc Review Queue
/Users/jasonlee/Developer/source/docs/runbooks/legal-corpus-update.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Legal Corpus Update
/Users/jasonlee/Developer/source/docs/runbooks/license-tier-3-review.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — License Tier 3 Review
/Users/jasonlee/Developer/source/docs/runbooks/logistics-edi-failure.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Logistics Edi Failure
/Users/jasonlee/Developer/source/docs/runbooks/machine-readable-mirror-regenerate.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Machine Readable Mirror Regenerate
/Users/jasonlee/Developer/source/docs/runbooks/marketplace-listing-takedown.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Marketplace Listing Takedown
/Users/jasonlee/Developer/source/docs/runbooks/meta-trust-root-recovery.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Meta-Trust-Root Key Loss or Compromise Recovery
/Users/jasonlee/Developer/source/docs/runbooks/og-ciphertext-key-shred.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Og Ciphertext Key Shred
/Users/jasonlee/Developer/source/docs/runbooks/og-property-tier-migration.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Og Property Tier Migration
/Users/jasonlee/Developer/source/docs/runbooks/og-rls-policy-regenerate.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Og Rls Policy Regenerate
/Users/jasonlee/Developer/source/docs/runbooks/og-schema-rollback.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Og Schema Rollback
/Users/jasonlee/Developer/source/docs/runbooks/on-call-handover.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — On Call Handover
/Users/jasonlee/Developer/source/docs/runbooks/opcua-adapter-disconnect.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Opcua Adapter Disconnect
/Users/jasonlee/Developer/source/docs/runbooks/ops/dr-drill-runbook.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Disaster Recovery Drill
/Users/jasonlee/Developer/source/docs/runbooks/ops/game-day-procedure.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Game Day Procedure
/Users/jasonlee/Developer/source/docs/runbooks/ops/regulator-notification-procedure.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Regulator Notification Procedure
/Users/jasonlee/Developer/source/docs/runbooks/ops/sev-1-bridge-procedure.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Sev-1 Incident Bridge Procedure
/Users/jasonlee/Developer/source/docs/runbooks/ops/trust-portal-publish-procedure.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Trust Portal Publish Procedure
/Users/jasonlee/Developer/source/docs/runbooks/outbox-poller-recovery.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Outbox Poller Recovery
/Users/jasonlee/Developer/source/docs/runbooks/outbox-relay-lag.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Outbox Relay Lag
/Users/jasonlee/Developer/source/docs/runbooks/pack-onboarding.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Pack Onboarding
/Users/jasonlee/Developer/source/docs/runbooks/pack-version-upgrade.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Pack Version Upgrade
/Users/jasonlee/Developer/source/docs/runbooks/partner-contract-renewal.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Partner Contract Renewal
/Users/jasonlee/Developer/source/docs/runbooks/payroll-run-failure.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Payroll Run Failure
/Users/jasonlee/Developer/source/docs/runbooks/per-cell-broker-failover.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Per Cell Broker Failover
/Users/jasonlee/Developer/source/docs/runbooks/per-cell-hsm-rotation.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Per Cell Hsm Rotation
/Users/jasonlee/Developer/source/docs/runbooks/per-context-flatten-phase.md	runbook	how-to	operations/runbook	current	Oyatie Runbook — Per-Context Flatten Phase
/Users/jasonlee/Developer/source/docs/runbooks/plane-class-correction.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Plane Class Correction
/Users/jasonlee/Developer/source/docs/runbooks/plugin-sandbox-escape.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Plugin Sandbox Escape
/Users/jasonlee/Developer/source/docs/runbooks/preview-to-stable-promotion.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Preview To Stable Promotion
/Users/jasonlee/Developer/source/docs/runbooks/privacy-council-data-class-review.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Privacy Council Data Class Review
/Users/jasonlee/Developer/source/docs/runbooks/provider-credential-leak-response.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Leaked Platform-Default Provider Credentials Response
/Users/jasonlee/Developer/source/docs/runbooks/region-failover.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Region Failover
/Users/jasonlee/Developer/source/docs/runbooks/regulator-evidence-pack-regen.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Regulator Evidence Pack Regen
/Users/jasonlee/Developer/source/docs/runbooks/regulator-publication-feed-health.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Regulator Publication Feed Health
/Users/jasonlee/Developer/source/docs/runbooks/regulatory-change-response.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Regulatory Change Response
/Users/jasonlee/Developer/source/docs/runbooks/regulatory-relationship-escalation.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Regulatory Relationship Escalation
/Users/jasonlee/Developer/source/docs/runbooks/regulatory-replay.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Regulatory Replay
/Users/jasonlee/Developer/source/docs/runbooks/release-rollback.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Release Rollback
/Users/jasonlee/Developer/source/docs/runbooks/saas/marketplace-listing-takedown.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Marketplace Listing Takedown
/Users/jasonlee/Developer/source/docs/runbooks/saas/plugin-runtime-sandbox-escape.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Plugin Runtime Sandbox Escape
/Users/jasonlee/Developer/source/docs/runbooks/saas/workflow-engine-deadlock.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Workflow Engine Deadlock
/Users/jasonlee/Developer/source/docs/runbooks/sanctioned-primitives/preflight.md	runbook	how-to	operations/runbook	likely-stale	Foundry pipeline preflight
/Users/jasonlee/Developer/source/docs/runbooks/sbom-regenerate.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Sbom Regenerate
/Users/jasonlee/Developer/source/docs/runbooks/sdk-regen-failure.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Sdk Regen Failure
/Users/jasonlee/Developer/source/docs/runbooks/sdk-release.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Sdk Release
/Users/jasonlee/Developer/source/docs/runbooks/search-index-dsr-cascade.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Search Index Dsr Cascade
/Users/jasonlee/Developer/source/docs/runbooks/search/crawler-blocked-by-host.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Search Crawler Blocked by Host
/Users/jasonlee/Developer/source/docs/runbooks/search/index-corruption.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Search Index Corruption
/Users/jasonlee/Developer/source/docs/runbooks/search/rtbf-cascade.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — RTBF Cascade
/Users/jasonlee/Developer/source/docs/runbooks/search/serp-quality-regression.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — SERP Quality Regression
/Users/jasonlee/Developer/source/docs/runbooks/security-incident-response.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Security Incident Response
/Users/jasonlee/Developer/source/docs/runbooks/self-modification-rollback.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Self-Modification Rollback
/Users/jasonlee/Developer/source/docs/runbooks/serp-sponsored-slot-failure.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Serp Sponsored Slot Failure
/Users/jasonlee/Developer/source/docs/runbooks/sev1-incident-response.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Sev1 Incident Response
/Users/jasonlee/Developer/source/docs/runbooks/shamir-share-loss-or-coercion.md	runbook	how-to	operations/runbook	current	Oyatie Runbook — Shamir Share Loss or Holder Coercion
/Users/jasonlee/Developer/source/docs/runbooks/sub-axis-promotion.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Sub Axis Promotion
/Users/jasonlee/Developer/source/docs/runbooks/supply-chain-compromise.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Supply Chain Compromise
/Users/jasonlee/Developer/source/docs/runbooks/supply-chain-trivy-alert.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Supply Chain Trivy Alert
/Users/jasonlee/Developer/source/docs/runbooks/tenant-data-residency-violation.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Tenant Data Residency Violation Detection and Remediation
/Users/jasonlee/Developer/source/docs/runbooks/tenant-escalation-management.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Tenant Escalation Management
/Users/jasonlee/Developer/source/docs/runbooks/tenant-onboarding.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Tenant Onboarding
/Users/jasonlee/Developer/source/docs/runbooks/term-deprecation-protocol.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Term Deprecation Protocol
/Users/jasonlee/Developer/source/docs/runbooks/topic-schema-rollback.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Topic Schema Rollback
/Users/jasonlee/Developer/source/docs/runbooks/vertical-fintech/aml-rule-fired.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — AML Rule Fired
/Users/jasonlee/Developer/source/docs/runbooks/vertical-fintech/cde-isolation-breach.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — CDE Isolation Breach
/Users/jasonlee/Developer/source/docs/runbooks/vertical-fintech/pci-incident-suspected.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — PCI Incident Suspected
/Users/jasonlee/Developer/source/docs/runbooks/vertical-healthcare/clinical-safety-anomaly.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Clinical Safety Anomaly
/Users/jasonlee/Developer/source/docs/runbooks/vertical-healthcare/phi-leak-suspected.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — PHI Leak Suspected
/Users/jasonlee/Developer/source/docs/runbooks/vertical-industrial/ot-safety-anomaly.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — OT Safety Anomaly
/Users/jasonlee/Developer/source/docs/runbooks/vertical-logistics/edi-counterparty-down.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — EDI Counterparty Down
/Users/jasonlee/Developer/source/docs/runbooks/vertical-pilot-wave-gate-readiness.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Vertical Pilot Wave Gate Readiness
/Users/jasonlee/Developer/source/docs/runbooks/wave-gate-evaluation.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Wave Gate Evaluation
/Users/jasonlee/Developer/source/docs/runbooks/wave-gate-readiness-check.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Wave Gate Readiness Check
/Users/jasonlee/Developer/source/docs/runbooks/webhook-delivery-failure.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Webhook Delivery Failure
/Users/jasonlee/Developer/source/docs/runbooks/workflow-engine-restart.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Workflow Engine Restart
/Users/jasonlee/Developer/source/docs/runbooks/workspace-members-merge-queue.md	runbook	how-to	operations/runbook	current	Oyatie Runbook — Workspace Members Merge Queue
/Users/jasonlee/Developer/source/docs/runbooks/workspace/doc-crdt-divergence.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Doc CRDT Divergence
/Users/jasonlee/Developer/source/docs/runbooks/workspace/drive-permission-escalation.md	runbook	how-to	operations/runbook	likely-stale	Oyatie Runbook — Drive Permission Escalation
